CustomerID,recency_days,frequency,monetary,total_quantity,avg_order_value,first_purchase_date,last_purchase_date,primary_country,cluster,segment_clustered
15428,15,1,93.78,102,18.756,2011/11/24 16:54,2011/11/24 16:54,United Kingdom,0,Occasional Buyers
15429,27,2,397.35,380,9.460714286,2011/9/25 13:42,2011/11/13 12:28,United Kingdom,0,Occasional Buyers
15432,23,1,171.19,65,21.39875,2011/11/16 16:30,2011/11/16 16:30,United Kingdom,0,Occasional Buyers
15433,214,2,533.3,534,59.25555556,2011/3/17 14:12,2011/5/10 10:45,United Kingdom,2,Hibernating
15434,8,5,1041.48,647,65.0925,2011/5/23 14:18,2011/12/1 13:33,United Kingdom,1,Loyal Customers
15435,22,1,149.29,54,6.220416667,2011/11/17 16:39,2011/11/17 16:39,United Kingdom,0,Occasional Buyers
15436,12,3,1122.53,613,14.77013158,2011/4/19 16:52,2011/11/27 16:05,United Kingdom,1,Loyal Customers
15437,262,1,200.16,79,7.413333333,2011/3/22 13:11,2011/3/22 13:11,United Kingdom,2,Hibernating
15438,131,1,156.58,59,7.456190476,2011/7/31 14:19,2011/7/31 14:19,United Kingdom,2,Hibernating
15440,55,3,383.68,197,11.28470588,2011/5/15 11:30,2011/10/16 12:16,United Kingdom,4,Dormant High-Value Customers
15442,249,1,594,120,594,2011/4/5 12:24,2011/4/5 12:24,United Kingdom,2,Hibernating
15443,2,7,3236.91,1663,25.48748031,2011/1/23 13:25,2011/12/8 10:40,United Kingdom,1,Loyal Customers
15444,9,2,1418.26,764,16.30183908,2011/10/30 16:12,2011/11/30 17:37,United Kingdom,1,Loyal Customers
15445,264,1,113.5,58,22.7,2011/3/20 15:06,2011/3/20 15:06,United Kingdom,2,Hibernating
15447,331,1,155.17,85,19.39625,2011/1/13 11:26,2011/1/13 11:26,United Kingdom,2,Hibernating
15448,313,1,494.64,232,38.04923077,2011/1/31 10:42,2011/1/31 10:42,United Kingdom,2,Hibernating
15449,26,3,974.52,812,37.48153846,2011/3/23 10:43,2011/11/13 15:02,United Kingdom,4,Dormant High-Value Customers
15450,30,1,429.84,376,25.28470588,2011/11/9 17:11,2011/11/9 17:11,United Kingdom,0,Occasional Buyers
15452,30,3,538.73,283,15.845,2011/3/20 15:21,2011/11/10 12:13,United Kingdom,0,Occasional Buyers
15453,2,7,1388.37,845,16.93134146,2011/6/5 12:37,2011/12/8 10:59,United Kingdom,1,Loyal Customers
15454,362,1,179.1,86,12.79285714,2010/12/12 14:21,2010/12/12 14:21,United Kingdom,2,Hibernating
15456,283,3,447.22,660,12.08702703,2010/12/15 15:34,2011/3/1 13:51,United Kingdom,2,Hibernating
15457,262,1,237.07,132,11.28904762,2011/3/22 15:31,2011/3/22 15:31,United Kingdom,2,Hibernating
15458,25,1,161.64,156,26.94,2011/11/14 13:08,2011/11/14 13:08,United Kingdom,0,Occasional Buyers
15460,354,1,216.76,109,7.474482759,2010/12/20 16:08,2010/12/20 16:08,United Kingdom,2,Hibernating
15462,94,3,234.6,172,78.2,2011/6/5 15:36,2011/9/6 13:11,United Kingdom,2,Hibernating
15463,29,1,126.14,106,18.02,2011/11/10 12:57,2011/11/10 12:57,United Kingdom,0,Occasional Buyers
15464,338,1,1048.85,350,19.78962264,2011/1/5 15:56,2011/1/5 15:56,United Kingdom,2,Hibernating
15465,20,18,7354.62,1257,163.436,2010/12/5 10:12,2011/11/20 10:11,United Kingdom,3,Champions
15466,85,1,334.53,246,9.041351351,2011/9/15 14:08,2011/9/15 14:08,United Kingdom,2,Hibernating
15467,9,3,524.88,310,14.18594595,2011/7/10 14:42,2011/11/30 14:17,United Kingdom,0,Occasional Buyers
15468,51,2,467.51,155,31.16733333,2011/10/19 13:38,2011/10/19 13:49,United Kingdom,0,Occasional Buyers
15469,50,2,538.55,153,26.9275,2011/8/11 16:54,2011/10/20 16:21,United Kingdom,0,Occasional Buyers
15471,2,1,469.48,266,9.98893617,2011/12/7 14:12,2011/12/7 14:12,United Kingdom,0,Occasional Buyers
15472,113,1,371.56,251,10.32111111,2011/8/18 15:17,2011/8/18 15:17,United Kingdom,2,Hibernating
15473,14,7,1771.2,672,354.24,2011/10/10 11:12,2011/11/25 15:15,United Kingdom,1,Loyal Customers
15475,77,1,454.11,319,41.28272727,2011/9/23 15:20,2011/9/23 15:20,United Kingdom,2,Hibernating
15478,40,2,1441.42,585,45.044375,2011/10/14 11:09,2011/10/30 14:19,United Kingdom,4,Dormant High-Value Customers
15480,116,1,905.5,303,36.22,2011/8/15 14:32,2011/8/15 14:32,Malta,4,Dormant High-Value Customers
15482,16,12,11054.96,5020,225.6114286,2010/12/16 10:08,2011/11/24 10:46,United Kingdom,3,Champions
15483,161,4,233.81,295,6.319189189,2011/3/18 12:26,2011/7/1 13:07,United Kingdom,2,Hibernating
15484,1,4,3594.31,3152,37.44072917,2011/9/22 13:31,2011/12/8 15:03,United Kingdom,1,Loyal Customers
15485,30,3,2575,1306,99.03846154,2010/12/1 13:23,2011/11/9 14:31,United Kingdom,1,Loyal Customers
15488,93,1,91.32,73,45.66,2011/9/8 10:11,2011/9/8 10:11,United Kingdom,2,Hibernating
15489,23,3,1134.28,608,39.11310345,2011/5/12 12:54,2011/11/17 08:53,United Kingdom,1,Loyal Customers
15491,95,6,3100.09,1646,49.20777778,2011/4/18 10:04,2011/9/5 15:56,United Kingdom,4,Dormant High-Value Customers
15492,28,2,659.46,483,38.79176471,2011/9/26 14:02,2011/11/11 14:53,United Kingdom,0,Occasional Buyers
15493,33,5,2001.8,560,24.41219512,2011/3/14 11:44,2011/11/7 12:04,United Kingdom,1,Loyal Customers
15494,21,2,1299.23,1148,19.10632353,2011/8/10 15:29,2011/11/18 14:51,United Kingdom,4,Dormant High-Value Customers
15497,18,2,1262.2,624,114.7454545,2011/1/24 10:01,2011/11/22 11:51,United Kingdom,0,Occasional Buyers
15498,3,27,13316.4,6105,89.97567568,2010/12/8 12:29,2011/12/7 12:48,United Kingdom,3,Champions
15500,8,4,1131.56,572,29.01435897,2011/9/19 13:47,2011/12/1 13:47,United Kingdom,1,Loyal Customers
15502,16,12,10384.93,4236,129.811625,2010/12/5 15:40,2011/11/24 12:48,United Kingdom,3,Champions
15503,363,1,147.09,74,7.741578947,2010/12/12 10:57,2010/12/12 10:57,United Kingdom,2,Hibernating
15504,81,1,52.83,33,5.87,2011/9/19 13:45,2011/9/19 13:45,United Kingdom,2,Hibernating
15505,53,5,3610.96,2390,66.86962963,2011/7/7 13:33,2011/10/18 07:56,United Kingdom,1,Loyal Customers
15506,23,3,979.26,848,14.40088235,2011/7/24 11:45,2011/11/17 12:11,United Kingdom,1,Loyal Customers
15507,172,1,492.36,162,15.38625,2011/6/21 11:19,2011/6/21 11:19,United Kingdom,2,Hibernating
15508,189,6,1000.27,440,20.83895833,2011/4/18 15:31,2011/6/3 15:43,United Kingdom,4,Dormant High-Value Customers
15510,331,1,250,2,250,2011/1/13 12:10,2011/1/13 12:10,United Kingdom,2,Hibernating
15511,12,5,909.23,271,16.83759259,2011/9/15 15:05,2011/11/28 09:43,United Kingdom,1,Loyal Customers
15512,156,2,121,68,20.16666667,2010/12/15 12:01,2011/7/7 10:20,United Kingdom,2,Hibernating
15513,33,19,14758.22,5709,131.7698214,2010/12/1 11:22,2011/11/6 14:36,United Kingdom,3,Champions
15514,12,11,4139.46,2160,50.48121951,2010/12/10 13:50,2011/11/27 14:40,United Kingdom,3,Champions
15516,45,3,62.43,27,5.2025,2011/10/24 11:33,2011/10/26 10:51,United Kingdom,0,Occasional Buyers
15517,233,1,267.03,293,11.61,2011/4/20 14:02,2011/4/20 14:02,United Kingdom,2,Hibernating
15518,64,8,1942.45,1273,22.85235294,2011/1/11 12:55,2011/10/6 13:05,United Kingdom,1,Loyal Customers
15520,2,1,343.5,314,34.35,2011/12/8 10:58,2011/12/8 10:58,United Kingdom,0,Occasional Buyers
15521,40,8,3000.2,1836,45.45757576,2011/3/30 09:15,2011/10/30 13:42,United Kingdom,1,Loyal Customers
15522,33,2,398.84,573,12.46375,2011/9/13 12:26,2011/11/7 11:26,United Kingdom,0,Occasional Buyers
15523,84,1,412.01,132,51.50125,2011/9/16 16:29,2011/9/16 16:29,United Kingdom,2,Hibernating
15524,25,1,440,4,440,2011/11/15 12:09,2011/11/15 12:09,United Kingdom,0,Occasional Buyers
15525,2,3,825.92,416,12.51393939,2010/12/1 13:17,2011/12/7 14:43,United Kingdom,1,Loyal Customers
15526,33,2,148.44,24,37.11,2011/11/6 15:01,2011/11/6 15:04,United Kingdom,0,Occasional Buyers
15527,19,8,2429.78,992,34.71114286,2010/12/20 14:15,2011/11/21 12:17,United Kingdom,1,Loyal Customers
15528,254,1,229.33,123,12.07,2011/3/30 16:14,2011/3/30 16:14,United Kingdom,2,Hibernating
15529,23,11,3995.23,3496,30.73253846,2010/12/8 12:24,2011/11/17 11:29,United Kingdom,3,Champions
15530,22,4,1502.35,950,22.42313433,2011/4/7 11:16,2011/11/18 12:25,United Kingdom,1,Loyal Customers
15531,8,2,2007.44,1105,22.05978022,2011/11/9 17:47,2011/12/1 18:43,United Kingdom,1,Loyal Customers
15532,25,4,1580.93,521,19.761625,2010/12/16 16:45,2011/11/14 14:51,United Kingdom,1,Loyal Customers
15533,19,3,807.57,289,15.23716981,2011/9/11 15:41,2011/11/20 15:35,United Kingdom,1,Loyal Customers
15535,173,4,536.4,143,22.35,2011/1/16 12:35,2011/6/19 16:02,United Kingdom,4,Dormant High-Value Customers
15537,163,1,110.92,29,6.524705882,2011/6/29 13:10,2011/6/29 13:10,United Kingdom,2,Hibernating
15539,7,1,538.46,410,24.47545455,2011/12/2 13:36,2011/12/2 13:36,United Kingdom,0,Occasional Buyers
15540,11,1,213.3,200,17.775,2011/11/28 13:51,2011/11/28 13:51,United Kingdom,0,Occasional Buyers
15541,114,1,85.13,49,12.16142857,2011/8/17 14:58,2011/8/17 14:58,United Kingdom,2,Hibernating
15543,288,1,127.86,86,6.393,2011/2/24 15:26,2011/2/24 15:26,United Kingdom,2,Hibernating
15544,9,9,3546.71,3109,114.41,2010/12/2 12:47,2011/11/30 16:43,United Kingdom,1,Loyal Customers
15545,54,2,292.72,163,9.442580645,2010/12/3 17:28,2011/10/16 13:24,United Kingdom,0,Occasional Buyers
15547,7,14,4954.84,4032,27.68067039,2010/12/12 13:26,2011/12/2 12:52,United Kingdom,3,Champions
15549,77,3,1693.26,698,23.5175,2011/1/27 15:38,2011/9/23 16:22,United Kingdom,4,Dormant High-Value Customers
15550,4,4,575.63,295,17.44333333,2011/2/11 12:49,2011/12/5 15:38,United Kingdom,1,Loyal Customers
15551,37,1,436.06,218,18.95913043,2011/11/3 12:37,2011/11/3 12:37,United Kingdom,0,Occasional Buyers
15552,217,1,90.12,60,6.008,2011/5/6 14:47,2011/5/6 14:47,United Kingdom,2,Hibernating
15553,60,1,437.23,451,13.24939394,2011/10/10 14:02,2011/10/10 14:02,United Kingdom,0,Occasional Buyers
15554,278,1,217.2,74,31.02857143,2011/3/7 09:00,2011/3/7 09:00,United Kingdom,2,Hibernating
15555,12,16,4805.17,4439,30.41246835,2010/12/5 14:45,2011/11/27 16:19,United Kingdom,3,Champions
15556,24,1,279.77,236,13.32238095,2011/11/15 16:08,2011/11/15 16:08,United Kingdom,0,Occasional Buyers
15557,29,1,473.65,219,26.31388889,2011/11/11 12:46,2011/11/11 12:46,United Kingdom,0,Occasional Buyers
15561,12,4,800.59,267,38.12333333,2011/5/8 11:38,2011/11/28 11:07,United Kingdom,1,Loyal Customers
15562,352,1,134.55,39,134.55,2010/12/23 09:55,2010/12/23 09:55,United Kingdom,2,Hibernating
15563,22,4,1400.44,1501,25.46254545,2010/12/16 11:27,2011/11/17 14:50,United Kingdom,1,Loyal Customers
15565,50,2,173.16,60,34.632,2011/9/30 10:44,2011/10/20 14:33,United Kingdom,0,Occasional Buyers
15567,19,1,186.01,223,31.00166667,2011/11/21 10:48,2011/11/21 10:48,United Kingdom,0,Occasional Buyers
15568,3,3,758.29,461,20.49432432,2011/9/27 14:37,2011/12/7 11:27,United Kingdom,1,Loyal Customers
15569,104,5,1375.71,666,65.51,2011/1/11 13:26,2011/8/28 10:15,United Kingdom,4,Dormant High-Value Customers
15570,7,12,4165.52,2067,39.29735849,2010/12/5 12:57,2011/12/2 14:47,United Kingdom,3,Champions
15571,12,4,650.43,264,16.67769231,2011/9/22 13:15,2011/11/28 10:02,United Kingdom,1,Loyal Customers
15572,5,7,2552.86,1229,22.00741379,2011/3/6 14:44,2011/12/5 10:09,United Kingdom,1,Loyal Customers
15573,32,2,607.45,363,11.04454545,2011/9/15 12:16,2011/11/8 11:38,United Kingdom,0,Occasional Buyers
15574,178,4,702.25,349,14.045,2010/12/2 15:46,2011/6/15 12:01,United Kingdom,4,Dormant High-Value Customers
15576,38,1,940.67,404,29.3959375,2011/11/2 12:03,2011/11/2 12:03,United Kingdom,0,Occasional Buyers
15577,151,3,258.88,89,12.32761905,2011/2/7 13:32,2011/7/11 17:03,United Kingdom,2,Hibernating
15578,162,1,127.1,52,12.71,2011/6/30 13:03,2011/6/30 13:03,United Kingdom,2,Hibernating
15579,69,2,348.6,120,13.944,2011/1/30 12:09,2011/10/2 12:45,United Kingdom,0,Occasional Buyers
15581,121,13,3679.97,286,65.71375,2010/12/8 14:38,2011/8/11 09:38,United Kingdom,1,Loyal Customers
15582,25,3,682.91,453,48.77928571,2011/5/3 13:36,2011/11/15 09:55,United Kingdom,0,Occasional Buyers
15584,24,4,725.11,314,12.94839286,2011/6/30 16:39,2011/11/16 10:55,United Kingdom,1,Loyal Customers
15585,177,1,455.3,320,20.69545455,2011/6/16 08:38,2011/6/16 08:38,United Kingdom,2,Hibernating
15587,50,4,913.68,312,182.736,2010/12/23 09:59,2011/10/20 13:37,United Kingdom,4,Dormant High-Value Customers
15589,256,3,478.53,243,25.18578947,2011/2/2 10:46,2011/3/29 09:54,United Kingdom,4,Dormant High-Value Customers
15592,47,1,388.58,354,21.58777778,2011/10/24 08:59,2011/10/24 08:59,United Kingdom,0,Occasional Buyers
15593,71,1,199.8,60,39.96,2011/9/30 11:46,2011/9/30 11:46,United Kingdom,2,Hibernating
15594,16,5,1771.78,983,47.88594595,2011/4/19 10:08,2011/11/24 08:53,United Kingdom,1,Loyal Customers
15596,101,5,1406.59,561,41.37029412,2010/12/9 16:10,2011/8/31 10:55,United Kingdom,4,Dormant High-Value Customers
15597,35,1,324.57,279,27.0475,2011/11/4 13:26,2011/11/4 13:26,United Kingdom,0,Occasional Buyers
15598,53,1,240.68,160,26.74222222,2011/10/17 16:04,2011/10/17 16:04,United Kingdom,0,Occasional Buyers
15599,27,2,761.74,718,30.4696,2011/5/19 13:05,2011/11/13 11:44,United Kingdom,0,Occasional Buyers
15601,11,14,6776.56,4983,80.67333333,2010/12/2 10:39,2011/11/28 15:15,United Kingdom,3,Champions
15602,8,9,1297.87,1137,48.06925926,2010/12/6 15:35,2011/12/1 14:14,United Kingdom,1,Loyal Customers
15603,79,1,48.48,96,24.24,2011/9/22 10:04,2011/9/22 10:04,United Kingdom,2,Hibernating
15604,52,1,216.39,159,19.67181818,2011/10/18 14:47,2011/10/18 14:47,United Kingdom,0,Occasional Buyers
15605,36,5,1198.23,441,39.941,2010/12/1 13:38,2011/11/3 14:17,United Kingdom,1,Loyal Customers
15606,61,9,2920.16,892,94.19870968,2011/1/19 12:07,2011/10/9 15:47,United Kingdom,1,Loyal Customers
15607,337,1,104.76,202,17.46,2011/1/7 12:44,2011/1/7 12:44,United Kingdom,2,Hibernating
15608,28,4,1093.68,714,36.456,2011/8/11 09:56,2011/11/11 13:20,United Kingdom,1,Loyal Customers
15609,184,1,298.48,148,33.16444444,2011/6/8 13:00,2011/6/8 13:00,United Kingdom,2,Hibernating
15610,52,1,112.46,66,22.492,2011/10/19 10:36,2011/10/19 10:36,United Kingdom,0,Occasional Buyers
15611,10,13,1591.45,504,54.87758621,2011/1/9 11:32,2011/11/30 12:36,United Kingdom,1,Loyal Customers
15612,36,2,195.15,52,32.525,2011/10/9 12:49,2011/11/3 14:52,United Kingdom,0,Occasional Buyers
15615,10,23,10399.74,5508,123.8064286,2010/12/15 16:21,2011/11/29 14:42,United Kingdom,3,Champions
15618,33,4,776.851,454,33.77613043,2011/7/26 10:13,2011/11/7 08:34,United Kingdom,4,Dormant High-Value Customers
15619,11,1,336.4,136,112.1333333,2011/11/29 08:14,2011/11/29 08:14,United Kingdom,0,Occasional Buyers
15620,57,3,1553.18,915,34.51511111,2010/12/16 14:34,2011/10/14 12:41,United Kingdom,4,Dormant High-Value Customers
15621,4,4,1293.03,501,129.303,2011/11/18 11:49,2011/12/5 14:01,United Kingdom,1,Loyal Customers
15622,43,9,3709.56,1674,62.87389831,2011/3/2 13:42,2011/10/27 16:44,United Kingdom,1,Loyal Customers
15623,141,1,301.03,125,20.06866667,2011/7/21 17:26,2011/7/21 17:26,United Kingdom,2,Hibernating
15624,117,4,588.13,357,34.59588235,2011/3/28 13:32,2011/8/15 11:38,United Kingdom,4,Dormant High-Value Customers
15625,104,4,1534.26,1188,69.73909091,2011/4/18 14:01,2011/8/28 10:21,United Kingdom,4,Dormant High-Value Customers
15626,75,2,675.8,766,24.13571429,2011/1/14 10:10,2011/9/26 10:03,United Kingdom,4,Dormant High-Value Customers
15628,5,9,2870.24,1894,79.72888889,2010/12/8 09:51,2011/12/5 10:24,United Kingdom,1,Loyal Customers
15630,45,2,1186.35,800,38.26935484,2011/5/19 10:16,2011/10/25 15:36,United Kingdom,4,Dormant High-Value Customers
15632,16,8,3285.31,2109,74.66613636,2011/3/10 08:29,2011/11/24 09:51,United Kingdom,1,Loyal Customers
15634,17,1,243.55,99,27.06111111,2011/11/22 16:28,2011/11/22 16:28,United Kingdom,0,Occasional Buyers
15636,90,2,724.76,284,51.76857143,2011/3/2 14:50,2011/9/11 11:17,United Kingdom,4,Dormant High-Value Customers
15637,53,1,223.36,128,18.61333333,2011/10/18 08:28,2011/10/18 08:28,United Kingdom,0,Occasional Buyers
15639,134,1,425.32,323,53.165,2011/7/28 14:30,2011/7/28 14:30,United Kingdom,2,Hibernating
15640,4,15,12515.66,6607,104.2971667,2010/12/2 15:40,2011/12/5 14:35,United Kingdom,3,Champions
15641,105,4,1887.2,1562,38.51428571,2010/12/15 14:45,2011/8/26 14:04,United Kingdom,4,Dormant High-Value Customers
15643,192,3,664,246,34.94736842,2011/3/2 14:34,2011/6/1 07:38,United Kingdom,4,Dormant High-Value Customers
15644,166,4,813,557,12.703125,2011/3/23 15:37,2011/6/26 14:54,United Kingdom,4,Dormant High-Value Customers
15645,19,1,612.01,256,16.10552632,2011/11/21 11:55,2011/11/21 11:55,United Kingdom,0,Occasional Buyers
15646,158,3,447.64,394,27.9775,2010/12/2 16:59,2011/7/5 09:53,United Kingdom,4,Dormant High-Value Customers
15648,204,2,657.35,221,36.51944444,2011/3/17 18:59,2011/5/19 15:53,United Kingdom,4,Dormant High-Value Customers
15649,336,2,816,192,408,2010/12/7 10:06,2011/1/7 13:34,United Kingdom,4,Dormant High-Value Customers
15651,37,3,646.3,479,35.90555556,2011/3/24 08:56,2011/11/3 08:41,United Kingdom,4,Dormant High-Value Customers
15652,91,1,337.74,208,22.516,2011/9/9 14:22,2011/9/9 14:22,United Kingdom,2,Hibernating
15653,93,2,877.44,1200,292.48,2011/8/16 09:50,2011/9/8 10:49,United Kingdom,4,Dormant High-Value Customers
15654,9,2,922.53,475,61.502,2011/11/13 15:15,2011/11/30 13:08,United Kingdom,0,Occasional Buyers
15655,243,1,560.67,324,37.378,2011/4/10 15:25,2011/4/10 15:25,United Kingdom,2,Hibernating
15656,45,4,748.5,343,26.73214286,2011/2/28 15:32,2011/10/25 14:56,United Kingdom,4,Dormant High-Value Customers
15657,23,1,30,24,30,2011/11/17 12:19,2011/11/17 12:19,United Kingdom,0,Occasional Buyers
15658,190,5,1024.1,242,40.964,2010/12/2 10:53,2011/6/2 15:22,United Kingdom,4,Dormant High-Value Customers
15659,44,1,306.45,111,43.77857143,2011/10/27 09:23,2011/10/27 09:23,United Kingdom,0,Occasional Buyers
15660,25,9,1600.86,1050,50.026875,2010/12/9 09:49,2011/11/14 16:58,United Kingdom,1,Loyal Customers
15661,317,2,309.8,236,103.2666667,2011/1/5 12:32,2011/1/26 13:56,United Kingdom,2,Hibernating
15663,106,1,138.14,106,23.02333333,2011/8/25 15:50,2011/8/25 15:50,United Kingdom,2,Hibernating
15664,51,1,386.43,157,35.13,2011/10/20 10:57,2011/10/20 10:57,United Kingdom,0,Occasional Buyers
15665,168,2,2242.01,1666,45.75530612,2011/4/10 15:09,2011/6/24 14:57,United Kingdom,4,Dormant High-Value Customers
15667,40,1,301.32,240,43.04571429,2011/10/31 10:56,2011/10/31 10:56,United Kingdom,0,Occasional Buyers
15668,218,1,76.32,72,76.32,2011/5/6 10:39,2011/5/6 10:39,United Kingdom,2,Hibernating
15669,40,4,684.34,342,32.58761905,2011/3/21 09:13,2011/10/30 16:03,United Kingdom,4,Dormant High-Value Customers
15670,297,1,173.05,91,21.63125,2011/2/16 10:50,2011/2/16 10:50,United Kingdom,2,Hibernating
15671,19,7,2657.13,1699,73.80916667,2011/3/14 09:37,2011/11/21 12:43,United Kingdom,1,Loyal Customers
15673,88,4,2881.02,1514,41.15742857,2011/1/16 16:25,2011/9/12 16:12,United Kingdom,4,Dormant High-Value Customers
15674,73,5,2446.6,1275,53.18695652,2011/3/30 09:19,2011/9/27 15:17,United Kingdom,4,Dormant High-Value Customers
15675,81,3,323.69,527,19.04058824,2011/3/4 14:21,2011/9/19 13:48,United Kingdom,4,Dormant High-Value Customers
15676,19,3,3435.76,2252,45.20736842,2011/3/1 10:19,2011/11/21 12:40,United Kingdom,1,Loyal Customers
15677,49,1,657.23,319,31.29666667,2011/10/21 15:36,2011/10/21 15:36,United Kingdom,0,Occasional Buyers
15678,53,1,352.7,184,39.18888889,2011/10/18 09:25,2011/10/18 09:25,United Kingdom,0,Occasional Buyers
15679,24,4,781.28,1170,13.02133333,2011/6/10 08:24,2011/11/15 16:19,United Kingdom,1,Loyal Customers
15680,9,3,1333.68,952,33.342,2010/12/8 14:43,2011/11/30 13:46,United Kingdom,1,Loyal Customers
15681,25,5,1426.16,816,67.91238095,2011/3/4 13:46,2011/11/14 16:30,United Kingdom,1,Loyal Customers
15683,117,1,193.75,131,24.21875,2011/8/14 12:56,2011/8/14 12:56,United Kingdom,2,Hibernating
15687,9,9,2993.1,1310,65.0673913,2011/1/13 15:13,2011/12/1 08:33,United Kingdom,1,Loyal Customers
15689,120,2,254.1,84,36.3,2010/12/13 09:57,2011/8/12 09:37,United Kingdom,2,Hibernating
15690,4,2,239.76,408,15.984,2011/8/31 11:40,2011/12/5 15:59,United Kingdom,0,Occasional Buyers
15691,252,1,136.8,72,68.4,2011/4/1 15:13,2011/4/1 15:13,United Kingdom,2,Hibernating
15692,28,1,191.04,138,23.88,2011/11/11 14:12,2011/11/11 14:12,United Kingdom,0,Occasional Buyers
15694,1,14,6479.4,1677,158.0341463,2010/12/2 07:49,2011/12/9 09:44,United Kingdom,3,Champions
15695,267,2,409.98,212,29.28428571,2011/3/18 08:31,2011/3/18 08:32,United Kingdom,2,Hibernating
15696,33,8,2736.46,1028,40.24205882,2011/1/17 11:24,2011/11/6 14:02,United Kingdom,1,Loyal Customers
15699,18,1,309.65,113,22.11785714,2011/11/22 08:26,2011/11/22 08:26,United Kingdom,0,Occasional Buyers
15700,172,2,696.68,357,17.86358974,2011/6/19 15:36,2011/6/20 16:53,United Kingdom,4,Dormant High-Value Customers
15701,2,4,1542.14,923,16.94659341,2011/8/21 12:36,2011/12/7 14:39,United Kingdom,1,Loyal Customers
15703,265,1,211.5,66,42.3,2011/3/20 10:51,2011/3/20 10:51,United Kingdom,2,Hibernating
15704,140,4,2293.62,1028,34.23313433,2011/5/8 12:42,2011/7/22 13:35,United Kingdom,4,Dormant High-Value Customers
15705,201,1,143.1,62,47.7,2011/5/22 15:37,2011/5/22 15:37,United Kingdom,2,Hibernating
15706,64,4,1060.56,321,36.57103448,2011/8/15 14:32,2011/10/7 10:09,United Kingdom,4,Dormant High-Value Customers
15707,35,4,945.58,605,13.50828571,2011/9/14 14:19,2011/11/4 14:35,United Kingdom,4,Dormant High-Value Customers
15708,41,7,3364.24,1267,34.32897959,2010/12/5 11:12,2011/10/30 10:54,United Kingdom,1,Loyal Customers
15709,284,1,133.25,121,22.20833333,2011/3/1 10:38,2011/3/1 10:38,United Kingdom,2,Hibernating
15712,9,5,1072.36,486,48.74363636,2011/2/25 11:32,2011/11/30 14:09,United Kingdom,1,Loyal Customers
15713,143,2,356.7,150,20.98235294,2010/12/8 15:16,2011/7/19 13:34,United Kingdom,2,Hibernating
15714,12,2,330.88,187,12.25481481,2011/9/23 11:25,2011/11/28 11:26,United Kingdom,0,Occasional Buyers
15716,146,4,1118.81,744,15.75788732,2010/12/5 12:26,2011/7/17 11:59,United Kingdom,4,Dormant High-Value Customers
15717,234,1,150.3,70,21.47142857,2011/4/19 13:21,2011/4/19 13:21,United Kingdom,2,Hibernating
15719,33,13,5045.61,2725,42.75940678,2011/1/6 12:31,2011/11/7 12:29,United Kingdom,3,Champions
15720,24,1,598.73,281,9.071666667,2011/11/15 14:48,2011/11/15 14:48,United Kingdom,0,Occasional Buyers
15721,12,1,507.08,409,11.52454545,2011/11/28 12:14,2011/11/28 12:14,United Kingdom,0,Occasional Buyers
15722,36,5,2222.56,1026,52.91809524,2011/2/22 12:24,2011/11/4 11:43,United Kingdom,1,Loyal Customers
15723,365,1,203.1,87,9.231818182,2010/12/10 11:12,2010/12/10 11:12,United Kingdom,2,Hibernating
15724,201,2,218.25,73,27.28125,2011/2/28 10:40,2011/5/22 14:40,United Kingdom,2,Hibernating
15725,15,1,415.25,221,16.61,2011/11/24 14:51,2011/11/24 14:51,United Kingdom,0,Occasional Buyers
15727,17,7,5178.96,3065,45.42947368,2010/12/15 15:47,2011/11/23 12:36,United Kingdom,1,Loyal Customers
15729,213,1,85,28,28.33333333,2011/5/11 12:36,2011/5/11 12:36,United Kingdom,2,Hibernating
15730,66,3,1120.88,689,32.96705882,2011/5/17 12:43,2011/10/5 12:31,United Kingdom,4,Dormant High-Value Customers
15732,212,2,294.12,215,32.68,2010/12/2 15:00,2011/5/11 14:24,United Kingdom,2,Hibernating
15733,283,1,162.3,62,23.18571429,2011/3/2 09:05,2011/3/2 09:05,United Kingdom,2,Hibernating
15734,115,2,1339.45,346,70.49736842,2011/5/23 14:59,2011/8/17 10:50,United Kingdom,4,Dormant High-Value Customers
15737,15,8,1205.12,599,38.87483871,2011/4/11 10:01,2011/11/25 11:21,United Kingdom,1,Loyal Customers
15738,19,16,4812.42,2982,89.11888889,2010/12/2 12:50,2011/11/21 08:26,United Kingdom,3,Champions
15739,66,1,449.12,472,64.16,2011/10/4 13:42,2011/10/4 13:42,United Kingdom,0,Occasional Buyers
15740,49,1,154.88,152,22.12571429,2011/10/21 14:29,2011/10/21 14:29,United Kingdom,0,Occasional Buyers
15743,16,4,784.46,216,18.24325581,2011/6/8 10:14,2011/11/23 17:19,United Kingdom,1,Loyal Customers
15744,78,1,34.8,120,17.4,2011/9/23 09:52,2011/9/23 09:52,United Kingdom,2,Hibernating
15745,19,4,1094.59,421,30.40527778,2011/4/17 13:04,2011/11/20 13:45,United Kingdom,1,Loyal Customers
15746,134,1,196.88,178,9.375238095,2011/7/28 15:21,2011/7/28 15:21,United Kingdom,2,Hibernating
15747,13,3,974.04,480,36.07555556,2011/6/20 11:30,2011/11/27 12:26,United Kingdom,1,Loyal Customers
15748,40,1,149.31,51,8.782941176,2011/10/30 12:51,2011/10/30 12:51,United Kingdom,0,Occasional Buyers
